_id,name,timestamp,free_bikes,empty_slots
6761acc38b5830be92378d08,Paseo de Los Puentes,2024-12-17 16:54:27.229,3,16
6761acc38b5830be92378d09,Ágora,2024-12-17 16:54:27.229,5,18
6761acc38b5830be92378d0a,Campo de La Leña (Plaza De España),2024-12-17 16:54:27.229,1,12
6761acc38b5830be92378d0b,Cuatro Caminos,2024-12-17 16:54:27.229,6,15
6761acc38b5830be92378d0c,Puerto - Palexco,2024-12-17 16:54:27.229,5,10
6761acc38b5830be92378d0d,Expocoruna,2024-12-17 16:54:27.229,6,11
6761acc38b5830be92378d0e,Plaza Recife,2024-12-17 16:54:27.229,10,5
6761acc38b5830be92378d0f,Plaza de San Rosendo,2024-12-17 16:54:27.229,2,13
6761acc38b5830be92378d10,Puerta Real,2024-12-17 16:54:27.229,1,21
6761acc38b5830be92378d11,Plaza de Conchiñas,2024-12-17 16:54:27.229,0,14
6761acc38b5830be92378d12,Estación Tren,2024-12-17 16:54:27.229,5,9
6761acc38b5830be92378d13,Adormideras,2024-12-17 16:54:27.229,8,10
6761acc38b5830be92378d14,Marineda,2024-12-17 16:54:27.229,4,18
6761acc38b5830be92378d15,Parque de Santa Margarita,2024-12-17 16:54:27.229,2,11
6761acc38b5830be92378d16,Ciudad Escolar,2024-12-17 16:54:27.229,11,7
6761acc38b5830be92378d17,Parque de Eirís,2024-12-17 16:54:27.229,1,18
6761acc38b5830be92378d18,Novo Mesoiro,2024-12-17 16:54:27.229,0,17
6761acc38b5830be92378d19,Chuac,2024-12-17 16:54:27.229,5,14
6761acc38b5830be92378d1a,Casa de Sol,2024-12-17 16:54:27.229,2,13
6761acc38b5830be92378d1b,Centro deportivo Elviña,2024-12-17 16:54:27.229,2,17
6761acc38b5830be92378d1c,Maestranza,2024-12-17 16:54:27.229,2,16
6761acc38b5830be92378d1d,Mirador de los Castros,2024-12-17 16:54:27.229,11,8
6761acc38b5830be92378d1e,Plaza de Vigo,2024-12-17 16:54:27.229,7,7
6761acc38b5830be92378d1f,Obelisco,2024-12-17 16:54:27.229,6,15
6761acc38b5830be92378d20,Millenium,2024-12-17 16:54:27.229,8,7
6761acc38b5830be92378d21,Praza de Ourense,2024-12-17 16:54:27.229,12,2
6761acc38b5830be92378d22,Parque del Agra,2024-12-17 16:54:27.229,7,8
6761acc38b5830be92378d23,Rosales-Labañou,2024-12-17 16:54:27.229,6,9
6761acc38b5830be92378d24,Centro Cívico Monelos,2024-12-17 16:54:27.229,6,8
